cell,trial,platform,victim_node,aggressor_node,victim_wss_mb,llc_capacity_mb,aggressor_cores,aggressor_region_gb_per_core,agg_bw_gbps_calibrated,cycles_per_load,latency_ns,l2_hit,l3_hit,l3_miss,l3_miss_fraction,longest_lat_cache_miss,cxl_flits_valid,imc_cas_rd,victim_numa_n0,victim_numa_n2,aggressor_numa_n0,aggressor_numa_n2,victim_numa_sample,aggressor_numa_sample,agg_progress_bw_untrusted
QL,0,Xeon Platinum 8592+,0,-1,170,320,0,5,0,84.179,44.31,1649083,213932866,69752,0.000326,218982,11372,440,1,0,0,0,713b01600000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,1,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.774,43.04,1677659,214029310,36365,0.00017,141717,6795,404,1,0,0,0,7b21b9a00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,2,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.783,43.04,1659654,213880396,35100,0.000164,139611,4399,404,1,0,0,0,7c317a200000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,3,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.827,43.07,1667827,213675258,32738,0.000153,132603,3033,400,1,0,0,0,73ab03000000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,4,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.774,43.04,1677177,213747521,32554,0.000152,122191,2555,400,1,0,0,0,77ae62400000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,5,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.751,43.03,1672924,213757955,35693,0.000167,130177,3637,400,1,0,0,0,77b705a00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,6,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.741,43.02,1676548,214020860,33710,0.000157,130757,3656,401,1,0,0,0,7eec3d000000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,7,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.727,43.01,1677748,213879392,33624,0.000157,122526,3274,400,1,0,0,0,711d81c00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,8,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.74,43.02,1677640,214065831,28339,0.000132,114788,2990,400,1,0,0,0,7ec237200000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,9,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.71,43.01,1668669,213923521,36785,0.000172,124878,4341,401,1,0,0,0,7f6429e00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,10,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.749,43.03,1664797,213947953,33538,0.000157,115949,3231,404,1,0,0,0,747051c00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,11,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.723,43.01,1670403,214000752,33140,0.000155,111249,2646,400,1,0,0,0,7649d8c00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,12,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.706,43.0,1670177,213971549,35826,0.000167,127053,2484,404,1,0,0,0,78fae8e00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,13,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.704,43.0,1671001,214048652,31117,0.000145,111416,3497,400,1,0,0,0,74fc65e00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,14,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.711,43.01,1689235,214037572,36677,0.000171,127281,2538,400,1,0,0,0,79dd44800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,15,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.701,43.0,1671055,213956318,35264,0.000165,121866,3950,404,1,0,0,0,7ee883800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,16,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.718,43.01,1672991,213995953,32044,0.00015,119223,3196,400,1,0,0,0,7009b5e00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,17,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.697,43.0,1680220,214171559,21568,0.000101,106650,2635,400,1,0,0,0,78f6a2e00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,18,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.682,42.99,1656664,213905903,30504,0.000143,115301,3227,400,1,0,0,0,7afc0cc00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,19,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.724,43.01,1664150,213942903,34398,0.000161,119468,3315,404,1,0,0,0,7bcffe800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,20,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.722,43.01,1681136,213905019,32383,0.000151,129301,2535,400,1,0,0,0,7e97baa00000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,21,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.731,43.02,1668022,213907983,41616,0.000195,147460,2895,405,1,0,0,0,732621000000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,22,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.705,43.0,1675424,213988849,33515,0.000157,118358,2368,400,1,0,0,0,7a24b3800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,23,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.721,43.01,1669940,213916983,60280,0.000282,179334,5091,437,1,0,0,0,77b8c9600000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,24,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.782,43.04,1681654,214022378,37880,0.000177,152391,3801,407,1,0,0,0,7d2a8d600000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,25,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.736,43.02,1676228,213991378,37078,0.000173,133536,2959,404,1,0,0,0,7c34c7000000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,26,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.714,43.01,1677203,213979016,33228,0.000155,119708,2456,400,1,0,0,0,74f5bc600000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,27,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.714,43.01,1674288,214035808,32845,0.000153,119471,2852,404,1,0,0,0,7d3687400000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,28,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.754,43.03,1677028,214005311,40939,0.000191,149493,3309,404,1,0,0,0,788cd9000000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
QL,29,Xeon Platinum 8592+,0,-1,170,320,0,5,0,81.722,43.01,1679010,214005846,37222,0.000174,133129,2650,400,1,0,0,0,7421a6400000 bind:0 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N0=85 kernelpagesize_kB=2048,,0
AL-VC,0,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,429.943,226.29,1363027,7163095,5440028,0.431641,34279995,102882937,65952,0,1,1,0,7c20a3600000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.77
AL-VC,1,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,441.495,232.37,1366884,5843786,5567043,0.487874,34529211,103648982,65698,0,1,1,0,7a3defa00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.78
AL-VC,2,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,440.684,231.94,1363530,5854738,5530060,0.485741,34546733,103736942,65580,0,1,1,0,756dfec00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,3,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,435.51,229.22,1352031,6300426,5429417,0.462872,34486479,103695438,65528,0,1,1,0,75c2a6800000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,4,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,451.861,237.82,1347150,4700316,5507378,0.539532,34762852,104346097,65454,0,1,1,0,7674ef800000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,5,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,448.919,236.27,1362544,4946688,5587784,0.530428,34721455,104337144,65402,0,1,1,0,75ab1d800000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,6,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,449.541,236.6,1353482,4910592,5557569,0.530902,34728077,104290199,65407,0,1,1,0,76a737400000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,7,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,449.751,236.71,1362473,4877035,5535729,0.531629,34722072,104337040,65394,0,1,1,0,794ee1e00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,8,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,451.163,237.46,1355605,4752144,5442871,0.533876,34743847,104336702,65359,0,1,1,0,790055000000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,9,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,449.713,236.69,1353437,4863256,5443071,0.528129,34703765,104304605,65346,0,1,1,0,799eab200000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.78
AL-VC,10,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,454.315,239.11,1363692,4498636,5436727,0.54721,34783484,104416898,65336,0,1,1,0,7f3fa1800000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,11,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,452.285,238.05,1348616,4641007,5439720,0.539616,34742013,104336724,65362,0,1,1,0,794d72600000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,12,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,445.941,234.71,1362236,5255838,5447997,0.508976,34647648,104157322,65367,0,1,1,0,7a0eede00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,13,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,453.585,238.73,1347132,4541992,5434215,0.544718,34767291,104417771,65373,0,1,1,0,785592200000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,14,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,457.34,240.71,1357379,4209769,5543617,0.568379,34844268,104619128,65403,0,1,1,0,7219fb400000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,15,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,444.619,234.01,1339614,5389840,5532761,0.506542,34631482,104088468,65429,0,1,1,0,761d87400000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,16,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,457.42,240.75,1391272,4136311,5555416,0.573212,34862223,104630899,65448,0,1,1,0,729a9e800000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,17,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,456.643,240.34,1341790,4165726,5571582,0.572189,34822236,104584001,65391,0,1,1,0,741b6f800000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,18,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,453.437,238.65,1355917,4556580,5558840,0.549541,34753355,104419480,65410,0,1,1,0,7f5099200000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,19,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,450.904,237.32,1343360,4702586,5499668,0.539064,34722117,104308516,65420,0,1,1,0,7880a0a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,20,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,454.427,239.17,1350319,4424904,5568946,0.557237,34780788,104450020,65399,0,1,1,0,7dabb7e00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,21,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,446.493,235.0,1366149,5182079,5490530,0.514451,34638254,104182191,65423,0,1,1,0,71ba48000000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,22,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,453.006,238.43,1352374,4589054,5458266,0.543256,34743377,104359735,65413,0,1,1,0,7962e8a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,23,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,450.063,236.88,1360971,4878996,5437711,0.527078,34697574,104241203,65423,0,1,1,0,784495a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,24,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,445.308,234.37,1332136,5305010,5427901,0.505725,34614489,104057356,65438,0,1,1,0,7ab22f800000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,25,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,447.602,235.58,1355172,5099355,5461653,0.517153,34663415,104160987,65426,0,1,1,0,7189c8800000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,26,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,451.976,237.88,1369173,4672109,5476137,0.539614,34730904,104372129,65419,0,1,1,0,7d0a54a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,27,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,441.704,232.48,1355958,5658190,5445440,0.49042,34564321,103988592,65442,0,1,1,0,720692c00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,28,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,453.599,238.74,1356855,4516972,5446508,0.546647,34750323,104450251,65391,0,1,1,0,79aa83400000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AL-VC,29,Xeon Platinum 8592+,2,0,170,320,1,5,14.268,444.731,234.07,1364640,5373532,5424595,0.502364,34608811,104037396,65409,0,1,1,0,7ea113400000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7a057b800000 bind:0 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N0=2560 kernelpagesize_kB=2048,4.79
AC-VC,0,Xeon Platinum 8592+,2,2,170,320,2,5,16.56,502.622,264.54,1833970,8319844,4937594,0.37244,28618449,4124666109,424,0,1,0,2,761fa5a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7cad22a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N2=2560 kernelpagesize_kB=2048,8.22
AC-VC,1,Xeon Platinum 8592+,2,2,170,320,2,5,16.56,513.788,270.42,1853433,7457989,4949304,0.398903,28684440,4121872732,411,0,1,0,2,7db677a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7cad22a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N2=2560 kernelpagesize_kB=2048,8.24
AC-VC,2,Xeon Platinum 8592+,2,2,170,320,2,5,16.56,520.279,273.83,1849226,6893714,4976757,0.419255,28789884,4119608327,416,0,1,0,2,7d9b0b000000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7cad22a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N2=2560 kernelpagesize_kB=2048,8.25
AC-VC,3,Xeon Platinum 8592+,2,2,170,320,2,5,16.56,532.169,280.09,1857497,5949460,4993767,0.456334,28963602,4117396576,420,0,1,0,2,7847e3e00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7cad22a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N2=2560 kernelpagesize_kB=2048,8.27
AC-VC,4,Xeon Platinum 8592+,2,2,170,320,2,5,16.56,541.26,284.88,1854622,5271205,5017793,0.487685,29096583,4115887625,420,0,1,0,2,70e016a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=85 dirty=85 N2=85 kernelpagesize_kB=2048,7cad22a00000 bind:2 file=/anon_hugepage\040(deleted) huge anon=2560 dirty=2560 N2=2560 kernelpagesize_kB=2048,8.26
